Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Study_Efficiency,Attendance_Level,Engagement_Score,Cumulative_Score,Cumulative_Percentage,ABC_Segment,Score_Stability,XYZ_Segment,R_Score,F_Score,M_Score,R_Quartile,F_Quartile,M_Quartile,RFM_Score,RFM_Segment
34,96,Medium,Low,No,7,96,Medium,Yes,1,Low,High,Public,Positive,3,No,College,Moderate,Female,75,2.742857142857143,High,77.4,8326,1.8769796093195217,A,-0.07444591576616721,X,0.4,8.2,7.5,4,4,4,444,Champions
32,91,High,Medium,Yes,4,66,Medium,Yes,3,Low,High,Public,Neutral,2,No,Postgraduate,Near,Female,75,2.0,High,63.3,8401,1.8938873045752223,A,-1.9187712152990415,Z,3.4,7.75,7.5,2,4,4,244,Champions
29,98,Medium,High,Yes,5,88,Low,Yes,3,Low,Medium,Public,Neutral,2,No,College,Near,Male,75,2.933333333333333,High,73.3,8476,1.910794999830923,A,-0.026513875449216878,X,1.2,7.800000000000001,7.5,4,4,4,444,Champions
34,92,High,Medium,No,7,68,Low,Yes,0,Medium,High,Public,Positive,5,No,College,Near,Female,75,1.9428571428571428,High,65.0,8551,1.9277026950866238,A,0.06023020994102644,X,3.2,8.0,7.5,2,4,4,244,Champions
34,94,High,Medium,Yes,7,63,Medium,Yes,1,Low,High,Public,Positive,2,No,College,Near,Female,75,1.8,High,63.6,8626,1.9446103903423246,A,2.463242112485286,Z,3.7,8.1,7.5,2,4,4,244,Champions
29,96,Medium,High,Yes,8,95,Medium,Yes,0,High,Medium,Private,Positive,2,No,High School,Near,Female,75,3.1666666666666665,High,75.5,8701,1.9615180855980252,A,-0.19236096478112252,X,0.5,7.699999999999999,7.5,4,4,4,444,Champions
34,99,Medium,Medium,Yes,8,53,Medium,Yes,0,Medium,High,Public,Neutral,5,No,College,Near,Male,75,1.5142857142857142,High,61.1,8776,1.9784257808537258,A,0.30154734233361247,X,4.7,8.35,7.5,1,4,4,144,Champions
30,91,Medium,High,Yes,7,95,Low,Yes,1,Medium,High,Public,Positive,3,No,College,Near,Female,75,3.064516129032258,High,74.3,8851,1.9953334761094268,A,-0.03471176970524331,X,0.5,7.55,7.5,4,4,4,444,Champions
24,100,High,High,Yes,6,86,Low,Yes,2,Medium,Medium,Private,Positive,5,No,High School,Near,Male,75,3.44,High,71.6,8926,2.0122411713651274,A,-1.168678037619532,Z,1.4,7.4,7.5,3,4,4,344,Champions
31,91,Medium,High,Yes,7,94,High,Yes,2,High,High,Public,Negative,3,No,High School,Far,Male,75,2.9375,High,74.2,9001,2.0291488666208277,A,1.1428228145150205,Z,0.6,7.65,7.5,4,4,4,444,Champions
29,92,High,Medium,Yes,4,91,Low,Yes,1,High,High,Public,Neutral,4,No,High School,Near,Female,75,3.033333333333333,High,72.69999999999999,9076,2.046056561876529,A,0.7519330326867741,Y,0.9,7.5,7.5,4,4,4,444,Champions
25,97,Low,High,Yes,7,85,High,Yes,3,High,Medium,Public,Neutral,1,No,Postgraduate,Near,Male,75,3.269230769230769,High,70.6,9151,2.0629642571322293,A,0.7910319470430469,Y,1.5,7.35,7.5,3,4,4,344,Champions
25,99,High,Medium,Yes,6,97,High,Yes,0,Medium,Medium,Public,Positive,3,No,College,Moderate,Male,75,3.730769230769231,High,76.0,9226,2.07987195238793,A,-0.9093874547947389,Y,0.3,7.45,7.5,4,4,4,444,Champions
34,96,Medium,Medium,Yes,5,94,High,Yes,1,Medium,High,Public,Negative,5,Yes,High School,Moderate,Female,75,2.6857142857142855,High,76.6,9301,2.096779647643631,A,1.4027943109360992,Z,0.6,8.2,7.5,4,4,4,444,Champions
30,91,Medium,Medium,Yes,7,78,High,Yes,3,Medium,Medium,Private,Positive,2,No,Postgraduate,Near,Male,75,2.5161290322580645,High,67.5,9376,2.1136873428993317,A,-1.4018510627922809,Z,2.2,7.55,7.5,3,4,4,344,Champions
27,91,Medium,High,Yes,5,75,Low,Yes,1,High,High,Public,Neutral,4,No,College,Near,Male,74,2.6785714285714284,High,65.4,9450,2.1303696022182894,A,0.5868570938002703,Y,2.5,7.25,7.4,3,4,4,344,Champions
26,100,Medium,High,Yes,7,74,High,Yes,1,Medium,Medium,Public,Neutral,2,No,High School,Near,Female,74,2.740740740740741,High,67.4,9524,2.1470518615372476,A,2.1904556258099785,Z,2.6,7.6,7.4,2,4,4,244,Champions
34,90,Medium,High,Yes,5,68,Low,Yes,1,Low,High,Public,Positive,2,No,High School,Moderate,Male,74,1.9428571428571428,High,64.4,9598,2.1637341208562058,A,-0.9905363251306883,Y,3.2,7.9,7.4,2,4,4,244,Champions
31,91,Medium,Medium,Yes,6,82,Medium,Yes,2,Medium,High,Public,Positive,3,No,High School,Near,Male,74,2.5625,High,69.4,9672,2.180416380175164,A,-0.5662977296027719,Y,1.8,7.65,7.4,3,4,4,344,Champions
28,97,Medium,Medium,No,9,93,Low,Yes,3,Medium,High,Public,Neutral,3,No,High School,Near,Female,74,3.206896551724138,High,74.7,9746,2.1970986394941217,A,0.09965136508764122,X,0.7,7.6499999999999995,7.4,4,4,4,444,Champions
24,98,Medium,Medium,Yes,7,91,Medium,Yes,2,Medium,Medium,Public,Neutral,4,No,Postgraduate,Near,Male,74,3.64,High,73.0,9820,2.21378089881308,A,-0.5034756541161992,Y,0.9,7.300000000000001,7.4,4,4,4,444,Champions
27,96,Medium,Medium,No,7,93,Medium,Yes,2,Medium,Medium,Public,Neutral,2,No,College,Near,Male,74,3.3214285714285716,High,74.1,9894,2.230463158132038,A,-1.5506634310661327,Z,0.7,7.5,7.4,4,4,4,444,Champions
23,96,Medium,High,Yes,5,86,Medium,Yes,3,Medium,High,Public,Neutral,3,Yes,High School,Near,Male,74,3.5833333333333335,High,70.1,9968,2.2471454174509957,A,0.06856297480602733,X,1.4,7.1,7.4,3,4,4,344,Champions
29,97,High,Medium,No,7,86,Medium,Yes,0,Medium,Medium,Public,Positive,3,No,College,Near,Female,74,2.8666666666666667,High,72.19999999999999,10042,2.263827676769954,A,-1.0623037137261049,Z,1.4,7.75,7.4,3,4,4,344,Champions
29,82,High,High,No,5,95,Medium,Yes,2,Medium,High,Public,Neutral,3,No,College,Near,Male,74,3.1666666666666665,Medium,71.3,10116,2.280509936088912,A,0.4735924306351816,X,0.5,7.0,7.4,4,4,4,444,Champions
25,96,Low,High,Yes,6,69,Low,Yes,3,High,Medium,Public,Positive,2,No,Postgraduate,Near,Male,74,2.6538461538461537,High,63.9,10190,2.2971921954078702,A,-0.9194242342338032,Y,3.1,7.3,7.4,2,4,4,244,Champions
28,98,Medium,High,Yes,7,72,Medium,Yes,1,Low,High,Private,Positive,2,No,College,Near,Male,74,2.4827586206896552,High,66.6,10264,2.313874454726828,A,1.5499344050175394,Z,2.8,7.7,7.4,2,4,4,244,Champions
26,90,High,High,Yes,8,91,Medium,Yes,1,High,High,Private,Neutral,4,Yes,High School,Near,Male,74,3.3703703703703702,High,71.19999999999999,10338,2.330556714045786,A,-0.7832532923362371,Y,0.9,7.1,7.4,4,4,4,444,Champions
26,99,Medium,High,Yes,10,74,Medium,Yes,1,Medium,Medium,Private,Neutral,2,No,College,Near,Male,74,2.740740740740741,High,67.1,10412,2.3472389733647443,A,-0.3220615162056756,X,2.6,7.550000000000001,7.4,2,4,4,244,Champions
29,93,Medium,Medium,No,5,93,Medium,Yes,2,Low,Medium,Public,Positive,3,No,Postgraduate,Near,Female,74,3.1,High,73.8,10486,2.363921232683702,A,0.8135172173696698,Y,0.7,7.550000000000001,7.4,4,4,4,444,Champions
27,95,Low,High,Yes,6,94,High,Yes,2,Medium,Medium,Public,Neutral,4,No,Postgraduate,Far,Female,74,3.357142857142857,High,74.2,10560,2.38060349200266,A,-1.2308643164339552,Z,0.6,7.45,7.4,4,4,4,444,Champions
34,84,Low,Medium,Yes,8,92,High,Yes,6,Low,High,Public,Negative,4,No,High School,Moderate,Male,74,2.6285714285714286,Medium,72.2,10634,2.3972857513216184,A,0.22745993460412942,X,0.8,7.6,7.4,4,4,4,444,Champions
26,97,Medium,Medium,Yes,7,83,Low,Yes,2,Low,Medium,Public,Positive,3,No,Postgraduate,Near,Male,74,3.074074074074074,High,70.1,10708,2.413968010640576,A,1.307142754282428,Z,1.7,7.449999999999999,7.4,3,4,4,344,Champions
34,88,Medium,High,No,8,99,High,Yes,0,Low,Medium,Private,Negative,3,No,College,Near,Female,74,2.8285714285714287,Medium,76.19999999999999,10782,2.4306502699595343,A,-1.6074832345612275,Z,0.1,7.800000000000001,7.4,4,4,4,444,Champions
31,96,High,High,Yes,9,65,High,Yes,0,Low,Medium,Private,Positive,2,No,High School,Far,Male,74,2.03125,High,64.1,10856,2.447332529278492,A,0.1846338585323042,X,3.5,7.9,7.4,2,4,4,244,Champions
26,96,Medium,Medium,Yes,7,68,Medium,Yes,3,High,Medium,Private,Positive,3,No,College,Near,Female,74,2.5185185185185186,High,63.8,10930,2.46401478859745,A,0.25988279424842353,X,3.2,7.4,7.4,2,4,4,244,Champions
23,96,Medium,Medium,Yes,8,99,High,Yes,3,Low,Low,Public,Positive,4,No,High School,Near,Female,74,4.125,High,75.3,11004,2.4806970479164083,A,0.7818228717773104,Y,0.1,7.1,7.4,4,4,4,444,Champions
24,96,High,High,Yes,7,96,Medium,Yes,1,Medium,Medium,Public,Negative,3,No,High School,Near,Female,74,3.84,High,74.4,11078,2.497379307235366,A,-1.236950710878082,Z,0.4,7.199999999999999,7.4,4,4,4,444,Champions
22,96,Low,High,Yes,7,99,High,Yes,4,Low,Medium,Public,Positive,4,No,College,Moderate,Male,74,4.304347826086956,High,75.0,11152,2.5140615665543242,A,-1.3204566130842763,Z,0.1,7.0,7.4,4,4,4,444,Champions
23,97,Medium,High,No,7,95,Medium,Yes,0,Medium,High,Private,Positive,4,No,Postgraduate,Moderate,Female,74,3.9583333333333335,High,74.0,11226,2.5307438258732824,A,0.5219415656168976,Y,0.5,7.1499999999999995,7.4,4,4,4,444,Champions
29,78,High,High,Yes,4,93,Low,Yes,5,Medium,High,Public,Neutral,3,No,College,Near,Male,74,3.1,Medium,69.3,11300,2.5474260851922406,A,0.29698467323318606,X,0.7,6.8,7.4,4,4,4,444,Champions
30,97,Medium,High,Yes,6,66,High,Yes,1,Medium,Medium,Private,Neutral,2,No,College,Near,Male,74,2.129032258064516,High,64.5,11374,2.5641083445111983,A,0.25049285034587654,X,3.4,7.85,7.4,2,4,4,244,Champions
27,98,High,High,No,7,58,Medium,Yes,1,High,Medium,Public,Positive,3,No,Postgraduate,Far,Female,74,2.0714285714285716,High,60.7,11448,2.5807906038301565,A,0.3464482094969757,X,4.2,7.6000000000000005,7.4,1,4,4,144,Champions
24,98,High,Medium,Yes,6,97,Medium,Yes,1,Medium,Medium,Public,Positive,4,No,College,Far,Male,74,3.88,High,75.4,11522,2.5974728631491146,A,-0.6800247215784908,Y,0.3,7.300000000000001,7.4,4,4,4,444,Champions
30,98,Medium,High,No,7,76,High,Yes,1,Low,Medium,Public,Neutral,3,No,College,Near,Male,74,2.4516129032258065,High,68.8,11596,2.614155122468073,A,0.23225369716100355,X,2.4,7.9,7.4,3,4,4,344,Champions
34,85,Medium,High,Yes,6,73,High,Yes,1,High,Medium,Public,Negative,5,No,High School,Moderate,Female,74,2.085714285714286,Medium,64.9,11670,2.6308373817870305,A,0.29307247329868125,X,2.7,7.65,7.4,2,4,4,244,Champions
31,96,Medium,Low,No,5,96,Low,Yes,3,Low,High,Private,Neutral,2,No,College,Near,Female,74,3.0,High,76.5,11744,2.6475196411059887,A,-0.7143514180263678,Y,0.4,7.9,7.4,4,4,4,444,Champions
23,98,High,High,Yes,6,77,Medium,Yes,1,Low,High,Public,Neutral,1,No,Postgraduate,Near,Female,74,3.2083333333333335,High,67.1,11818,2.664201900424947,A,1.8657745111447566,Z,2.3,7.2,7.4,3,4,4,344,Champions
26,92,High,High,No,5,84,High,Yes,0,Medium,High,Public,Neutral,2,No,Postgraduate,Near,Male,74,3.111111111111111,High,69.0,11892,2.6808841597439046,A,0.4738329209117875,X,1.6,7.199999999999999,7.4,3,4,4,344,Champions
25,94,High,High,No,5,71,Low,Yes,4,Medium,High,Public,Negative,4,No,College,Near,Female,74,2.730769230769231,High,64.10000000000001,11966,2.6975664190628628,A,-1.1913034972026486,Z,2.9,7.2,7.4,2,4,4,244,Champions
29,96,Medium,High,No,8,94,High,No,2,Low,High,Public,Negative,4,No,High School,Near,Male,74,3.1333333333333333,High,75.1,12040,2.714248678381821,A,0.6565536086338297,Y,0.6,7.699999999999999,7.4,4,4,4,444,Champions
31,93,High,Medium,No,6,80,Medium,Yes,3,Medium,Medium,Public,Neutral,2,No,High School,Near,Male,74,2.5,High,69.19999999999999,12114,2.730930937700779,A,-0.9746816702273214,Y,2.0,7.75,7.4,3,4,4,344,Champions
23,99,Medium,Medium,No,8,95,High,Yes,5,Medium,Medium,Public,Neutral,4,No,High School,Moderate,Female,74,3.9583333333333335,High,74.6,12188,2.747613197019737,A,0.787084603742452,Y,0.5,7.25,7.4,4,4,4,444,Champions
30,93,High,High,Yes,7,53,Medium,Yes,3,Low,Medium,Private,Negative,2,No,Postgraduate,Moderate,Female,74,1.7096774193548387,High,58.1,12262,2.764295456338695,A,1.158595579007404,Z,4.7,7.65,7.4,1,4,4,144,Champions
29,91,Medium,High,Yes,7,87,Medium,No,2,Medium,High,Private,Negative,4,No,College,Near,Female,74,2.9,High,70.80000000000001,12336,2.780977715657653,A,-0.8206823183517105,Y,1.3,7.449999999999999,7.4,3,4,4,344,Champions
28,93,Medium,Medium,No,7,79,High,Yes,0,Medium,Medium,Public,Positive,4,No,Postgraduate,Near,Male,74,2.7241379310344827,High,67.9,12410,2.7976599749766113,A,0.9633761292443218,Y,2.1,7.45,7.4,3,4,4,344,Champions
25,94,High,High,No,5,85,High,Yes,1,Medium,Medium,Public,Neutral,2,No,College,Near,Female,74,3.269230769230769,High,69.7,12484,2.814342234295569,A,0.4127809269364983,X,1.5,7.2,7.4,3,4,4,344,Champions
34,97,Medium,Medium,No,8,60,Medium,Yes,2,Medium,Medium,Private,Neutral,4,No,High School,Near,Male,74,1.7142857142857142,High,63.3,12558,2.8310244936145272,A,0.82206015999449,Y,4.0,8.25,7.4,1,4,4,144,Champions
33,93,High,High,Yes,7,98,Low,Yes,0,Medium,Medium,Public,Negative,2,Yes,High School,Near,Female,74,2.8823529411764706,High,77.0,12632,2.8477067529334854,A,1.8967929826539474,Z,0.2,7.95,7.4,4,4,4,444,Champions
27,96,High,Low,Yes,7,84,Medium,Yes,1,High,Medium,Public,Neutral,3,No,College,Near,Male,74,3.0,High,70.5,12706,2.864389012252443,A,-0.2453881160028705,X,1.6,7.5,7.4,3,4,4,344,Champions
19,89,Medium,High,No,9,92,High,Yes,5,Medium,Medium,Private,Positive,3,No,Postgraduate,Near,Male,74,4.6,Medium,69.2,12780,2.8810712715714013,A,-0.7537361643574896,Y,0.8,6.35,7.4,4,3,4,434,Champions
32,97,Medium,High,No,5,82,Medium,Yes,1,Medium,Medium,Public,Neutral,3,No,High School,Moderate,Male,74,2.484848484848485,High,71.5,12854,2.897753530890359,A,-0.8895144296255233,Y,1.8,8.05,7.4,3,4,4,344,Champions
29,94,Low,High,Yes,4,95,Medium,Yes,1,Medium,Medium,Public,Positive,5,No,High School,Near,Male,74,3.1666666666666665,High,74.9,12928,2.914435790209317,A,-0.8158102849654383,Y,0.5,7.6,7.4,4,4,4,444,Champions
32,100,Low,High,Yes,5,67,Medium,No,4,Medium,Medium,Public,Positive,3,No,High School,Far,Male,74,2.0303030303030303,High,66.4,13002,2.9311180495282754,A,-0.0771017094141042,X,3.3,8.2,7.4,2,4,4,244,Champions
23,97,Medium,Medium,Yes,9,96,Medium,Yes,2,Medium,High,Private,Neutral,4,No,College,Near,Male,74,4.0,High,74.4,13076,2.947800308847233,A,0.3411519748166439,X,0.4,7.1499999999999995,7.4,4,4,4,444,Champions
27,99,High,Medium,No,9,96,Low,Yes,0,High,Medium,Private,Positive,2,No,College,Moderate,Male,74,3.4285714285714284,High,76.2,13150,2.9644825681661913,A,0.27669079933001905,X,0.4,7.65,7.4,4,4,4,444,Champions
31,95,Medium,Medium,No,5,99,Medium,Yes,1,Medium,Medium,Private,Neutral,4,No,High School,Near,Female,74,3.09375,High,77.4,13224,2.9811648274851494,A,0.8271832490360238,Y,0.1,7.85,7.4,4,4,4,444,Champions
27,88,Medium,Medium,Yes,7,90,Medium,Yes,3,Medium,Medium,Public,Positive,4,No,Postgraduate,Moderate,Female,74,3.2142857142857144,Medium,70.5,13298,2.997847086804107,A,0.01300189187790702,X,1.0,7.1000000000000005,7.4,4,4,4,444,Champions
30,90,High,Medium,No,10,67,High,Yes,2,Medium,Medium,Private,Neutral,6,No,High School,Near,Male,74,2.161290322580645,High,62.8,13372,3.0145293461230653,A,1.4535340771573169,Z,3.3,7.5,7.4,2,4,4,244,Champions
25,95,High,Medium,Yes,8,96,Low,Yes,1,Medium,Medium,Public,Neutral,4,No,Postgraduate,Near,Male,74,3.6923076923076925,High,74.4,13446,3.0312116054420235,A,-0.2646568332379561,X,0.4,7.25,7.4,4,4,4,444,Champions
24,95,Medium,High,Yes,8,86,High,Yes,1,Medium,High,Private,Neutral,3,No,College,Near,Male,74,3.44,High,70.1,13520,3.0478938647609817,A,2.720169166589619,Z,1.4,7.15,7.4,3,4,4,344,Champions
34,90,High,Medium,Yes,4,60,Low,Yes,2,Low,Medium,Public,Neutral,4,No,College,Moderate,Male,74,1.7142857142857142,High,61.2,13594,3.0645761240799394,A,0.6256673477650062,Y,4.0,7.9,7.4,1,4,4,144,Champions
23,98,Medium,High,Yes,6,76,Low,Yes,3,Low,High,Public,Positive,3,No,High School,Near,Male,74,3.1666666666666665,High,66.7,13668,3.0812583833988976,A,-0.8571575564162826,Y,2.4,7.2,7.4,3,4,4,344,Champions
27,98,Medium,High,No,4,82,Medium,Yes,0,High,Medium,Public,Positive,3,No,High School,Near,Female,74,2.9285714285714284,High,70.30000000000001,13742,3.0979406427178557,A,-1.0708924980611123,Z,1.8,7.6000000000000005,7.4,3,4,4,344,Champions
25,94,High,High,No,8,96,High,Yes,6,Medium,Medium,Public,Negative,3,Yes,High School,Far,Female,74,3.6923076923076925,High,74.10000000000001,13816,3.1146229020368135,A,0.4824724152431853,X,0.4,7.2,7.4,4,4,4,444,Champions
32,87,High,Medium,Yes,4,91,Medium,Yes,2,High,Medium,Public,Neutral,2,No,High School,Moderate,Female,74,2.757575757575758,Medium,72.1,13890,3.131305161355772,A,-0.2234627853258509,X,0.9,7.55,7.4,4,4,4,444,Champions
27,92,High,High,Yes,5,61,Medium,Yes,0,Medium,High,Private,Positive,3,No,Postgraduate,Near,Male,74,2.1785714285714284,High,60.099999999999994,13964,3.14798742067473,A,0.714000494092092,Y,3.9,7.3,7.4,1,4,4,144,Champions
21,90,High,High,Yes,7,76,High,Yes,2,High,High,Public,Positive,3,No,College,Moderate,Female,74,3.4545454545454546,High,63.7,14038,3.1646696799936875,A,0.47323762457354485,X,2.4,6.6,7.4,3,3,4,334,Champions
17,96,High,High,Yes,8,88,Medium,Yes,4,Low,Low,Private,Positive,4,No,Postgraduate,Near,Male,74,4.888888888888889,High,69.1,14112,3.181351939312646,A,-0.07282891265687277,X,1.2,6.5,7.4,4,3,4,434,Champions
30,95,Medium,Medium,Yes,7,90,Medium,Yes,3,Medium,Medium,Public,Neutral,1,No,High School,Moderate,Male,74,2.903225806451613,High,73.5,14186,3.198034198631604,A,-0.846793718068405,Y,1.0,7.75,7.4,4,4,4,444,Champions
29,100,Medium,Medium,Yes,7,87,Medium,No,3,Low,Medium,Public,Negative,5,No,College,Near,Female,74,2.9,High,73.5,14260,3.2147164579505616,A,-1.5148472246858646,Z,1.3,7.9,7.4,3,4,4,344,Champions
27,90,Medium,High,No,7,86,High,Yes,2,Medium,Medium,Public,Positive,3,No,College,Moderate,Male,74,3.0714285714285716,High,69.5,14334,3.23139871726952,A,-0.4465149520670211,X,1.4,7.2,7.4,3,4,4,344,Champions
27,89,Medium,High,Yes,6,89,Medium,Yes,3,Medium,Medium,Private,Positive,3,No,High School,Near,Male,74,3.1785714285714284,Medium,70.4,14408,3.248080976588478,A,0.8563987943234723,Y,1.1,7.15,7.4,4,4,4,444,Champions
26,94,Medium,High,No,5,79,High,Yes,1,Low,High,Public,Positive,2,No,Postgraduate,Near,Male,74,2.925925925925926,High,67.6,14482,3.264763235907436,A,0.21409374413020396,X,2.1,7.300000000000001,7.4,3,4,4,344,Champions
21,97,Medium,High,Yes,7,99,High,Yes,1,Medium,High,Public,Neutral,1,No,Postgraduate,Moderate,Male,74,4.5,High,75.0,14556,3.2814454952263943,A,-1.245738778711988,Z,0.1,6.949999999999999,7.4,4,4,4,444,Champions
32,87,Medium,High,Yes,9,100,Medium,Yes,2,Medium,Low,Private,Neutral,2,No,Postgraduate,Moderate,Male,74,3.0303030303030303,Medium,75.69999999999999,14630,3.298127754545352,A,0.173180925851182,X,0.0,7.55,7.4,4,4,4,444,Champions
34,86,High,Medium,No,6,88,High,Yes,1,Low,High,Public,Negative,4,No,High School,Moderate,Female,74,2.5142857142857142,Medium,71.2,14704,3.31481001386431,A,0.3853173797288368,X,1.2,7.699999999999999,7.4,4,4,4,444,Champions
27,100,High,Medium,No,7,67,Medium,Yes,1,High,High,Public,Neutral,3,No,College,Moderate,Male,74,2.392857142857143,High,64.9,14778,3.3314922731832683,A,-0.883857436201133,Y,3.3,7.7,7.4,2,4,4,244,Champions
30,100,High,High,Yes,6,90,Low,Yes,0,Medium,Low,Public,Positive,2,Yes,High School,Near,Male,74,2.903225806451613,High,75.0,14852,3.348174532502226,A,0.1537251059455279,X,1.0,8.0,7.4,4,4,4,444,Champions
25,92,High,Medium,No,4,93,High,Yes,3,High,Medium,Public,Neutral,2,No,High School,Near,Female,74,3.576923076923077,High,72.3,14926,3.3648567918211842,A,0.058208718445999896,X,0.7,7.1,7.4,4,4,4,444,Champions
20,97,High,High,Yes,7,97,Low,Yes,2,Medium,High,Private,Neutral,4,No,High School,Moderate,Female,74,4.619047619047619,High,73.9,15000,3.381539051140142,A,-1.142970297830623,Z,0.3,6.85,7.4,4,4,4,444,Champions
26,99,Medium,Medium,No,6,94,High,Yes,2,Medium,Medium,Public,Positive,3,No,High School,Near,Male,74,3.4814814814814814,High,75.1,15074,3.3982213104591,A,0.3577873603482833,X,0.6,7.550000000000001,7.4,4,4,4,444,Champions
23,89,High,High,No,6,87,Medium,Yes,4,Medium,High,Private,Neutral,3,No,College,Near,Female,74,3.625,Medium,68.4,15148,3.4149035697780583,A,0.5607845263682344,Y,1.3,6.75,7.4,3,4,4,344,Champions
31,93,High,Low,Yes,5,96,Medium,Yes,2,Low,Medium,Public,Positive,2,No,High School,Near,Male,74,3.0,High,75.6,15222,3.431585829097016,A,1.083051243175277,Z,0.4,7.75,7.4,4,4,4,444,Champions
26,98,Low,High,Yes,9,98,Low,Yes,4,Low,Low,Public,Positive,2,No,College,Moderate,Male,74,3.6296296296296298,High,76.4,15296,3.4482680884159747,A,1.053802052034903,Z,0.2,7.5,7.4,4,4,4,444,Champions
24,93,Medium,Medium,Yes,7,96,Medium,No,5,High,Medium,Public,Negative,4,No,Postgraduate,Near,Female,74,3.84,High,73.5,15370,3.4649503477349324,A,-1.377669367957091,Z,0.4,7.050000000000001,7.4,4,4,4,444,Champions
24,95,Medium,High,Yes,7,71,High,Yes,1,Medium,High,Public,Positive,3,No,High School,Near,Male,74,2.84,High,64.10000000000001,15444,3.48163260705389,A,-0.9378250399151228,Y,2.9,7.15,7.4,2,4,4,244,Champions
22,100,High,Medium,No,7,95,Medium,Yes,2,Low,Medium,Public,Positive,4,No,College,Near,Male,74,4.130434782608695,High,74.6,15518,3.4983148663728487,A,0.5150352672086598,Y,0.5,7.2,7.4,4,4,4,444,Champions
31,99,Medium,Low,Yes,4,57,High,Yes,1,High,High,Public,Neutral,2,No,Postgraduate,Moderate,Female,74,1.78125,High,61.8,15592,3.5149971256918064,A,0.5137859509122088,Y,4.3,8.05,7.4,1,4,4,144,Champions
21,99,High,Medium,Yes,7,91,Medium,No,3,Medium,Medium,Public,Positive,4,No,College,Near,Male,74,4.136363636363637,High,72.4,15666,3.531679385010764,A,0.5150476863060479,Y,0.9,7.050000000000001,7.4,4,4,4,444,Champions
30,96,High,Medium,Yes,10,52,Medium,Yes,0,High,High,Public,Positive,4,No,College,Moderate,Female,74,1.6774193548387097,High,58.599999999999994,15740,3.548361644329723,A,3.852731490654721,Z,4.8,7.8,7.4,1,4,4,144,Champions
19,98,Medium,High,Yes,8,87,High,Yes,1,Medium,Medium,Private,Positive,4,No,Postgraduate,Moderate,Male,74,4.35,High,69.9,15814,3.5650439036486805,A,0.570890510693167,Y,1.3,6.800000000000001,7.4,3,4,4,344,Champions
22,91,High,High,Yes,6,73,Low,Yes,3,High,Medium,Public,Positive,4,No,Postgraduate,Near,Male,74,3.1739130434782608,High,63.1,15888,3.5817261629676382,A,1.135565640180599,Z,2.7,6.75,7.4,2,4,4,244,Champions
27,99,High,Medium,No,10,59,High,Yes,2,Low,Medium,Public,Positive,3,No,High School,Near,Male,74,2.107142857142857,High,61.4,15962,3.598408422286597,A,0.9540017634932023,Y,4.1,7.65,7.4,1,4,4,144,Champions
30,89,Medium,Medium,No,6,89,Medium,Yes,3,High,Medium,Public,Neutral,3,No,Postgraduate,Moderate,Male,74,2.870967741935484,Medium,71.30000000000001,16036,3.6150906816055546,A,0.651391251305798,Y,1.1,7.45,7.4,4,4,4,444,Champions
